Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
541155,22960,JAM SET,45,2011-03-29 12:00,2.27,14012,United Kingdom
537026,22633,HAND WARMER,44,2010-12-18 10:00,4.89,14012,United Kingdom
539336,21730,GLASS STAR,32,2011-01-28 10:00,4.8,14012,United Kingdom
537267,22491,PINK DOUGHNUT,35,2011-01-23 08:00,2.54,14012,United Kingdom
536768,85123A,WHITE HEART,30,2011-01-27 15:00,7.73,14012,United Kingdom
538077,21730,GLASS STAR,4,2010-12-20 15:00,6.15,14012,United Kingdom
540176,22633,HAND WARMER,32,2011-03-27 09:00,5.12,14012,United Kingdom
540374,71053,METAL LANTERN,15,2010-12-06 14:00,7.3,14012,United Kingdom
539323,22633,HAND WARMER,12,2010-12-18 15:00,3.69,14012,United Kingdom
539734,85123A,WHITE HEART,35,2011-03-10 14:00,6.43,14012,United Kingdom
538730,71053,METAL LANTERN,37,2011-03-19 16:00,6.98,14012,United Kingdom
539520,84029E,WOOLLY HOTTIE,47,2011-03-13 16:00,5.15,14012,United Kingdom
536392,71053,METAL LANTERN,39,2011-02-27 16:00,2.14,14012,United Kingdom
540920,71053,METAL LANTERN,35,2011-02-03 15:00,5.6,14012,United Kingdom
536994,22086,PAPER CHAIN,36,2011-01-16 10:00,7.79,14012,United Kingdom
537645,22491,PINK DOUGHNUT,29,2011-03-04 16:00,3.36,14012,United Kingdom
538725,21730,GLASS STAR,20,2011-02-14 08:00,5.12,14012,United Kingdom
539099,84029E,WOOLLY HOTTIE,20,2011-03-17 12:00,3.66,14012,United Kingdom
537944,21730,GLASS STAR,12,2011-03-23 15:00,4.32,14012,United Kingdom
540318,22086,PAPER CHAIN,28,2010-12-06 11:00,7.05,14012,United Kingdom
537423,71053,METAL LANTERN,9,2010-12-20 08:00,4.72,14012,United Kingdom
537373,84029E,WOOLLY HOTTIE,37,2011-02-07 08:00,7.54,14012,United Kingdom
538654,22633,HAND WARMER,14,2010-12-20 12:00,5.82,14012,United Kingdom
540233,22086,PAPER CHAIN,43,2011-02-27 09:00,1.12,14012,United Kingdom
537283,21212,PACK BALLOONS,39,2011-03-21 09:00,4.18,14012,United Kingdom
538334,84029E,WOOLLY HOTTIE,20,2011-01-14 11:00,1.88,14012,United Kingdom
538164,22491,PINK DOUGHNUT,8,2010-12-01 14:00,7.79,14012,United Kingdom
538839,84029E,WOOLLY HOTTIE,5,2011-01-16 09:00,7.74,14012,United Kingdom
536667,22491,PINK DOUGHNUT,30,2010-12-17 15:00,4.48,14012,United Kingdom
541274,22086,PAPER CHAIN,49,2011-02-10 16:00,1.21,14012,United Kingdom
537692,85123A,WHITE HEART,1,2011-02-18 12:00,2.51,14013,United Kingdom
537068,21730,GLASS STAR,41,2011-03-02 09:00,1.75,14013,United Kingdom
540193,84029E,WOOLLY HOTTIE,9,2011-02-27 16:00,7.07,14013,United Kingdom
538002,21212,PACK BALLOONS,11,2011-03-12 11:00,7.15,14013,United Kingdom
537215,22633,HAND WARMER,6,2010-12-13 16:00,7.31,14013,United Kingdom
539137,85123A,WHITE HEART,24,2011-02-09 16:00,3.08,14013,United Kingdom
540351,85123A,WHITE HEART,1,2011-02-09 12:00,3.57,14014,United Kingdom
539703,85123A,WHITE HEART,29,2011-01-18 08:00,4.14,14014,United Kingdom
539354,85123A,WHITE HEART,35,2011-02-16 09:00,2.18,14014,United Kingdom
539228,85123A,WHITE HEART,9,2010-12-26 15:00,3.66,14014,United Kingdom
536376,85123A,WHITE HEART,2,2011-03-27 16:00,4.35,14014,United Kingdom
539195,85123A,WHITE HEART,5,2011-01-06 11:00,3.79,14014,United Kingdom
538776,85123A,WHITE HEART,43,2011-02-08 09:00,6.35,14014,United Kingdom
540796,85123A,WHITE HEART,43,2010-12-23 14:00,1.13,14014,United Kingdom
537079,85123A,WHITE HEART,47,2010-12-15 16:00,1.5,14014,United Kingdom
541247,85123A,WHITE HEART,15,2010-12-13 13:00,2.38,14014,United Kingdom
540000,85123A,WHITE HEART,34,2011-02-06 12:00,2.16,14014,United Kingdom
536470,85123A,WHITE HEART,46,2011-03-21 10:00,3.15,14014,United Kingdom
539001,85123A,WHITE HEART,36,2010-12-02 08:00,6.02,14014,United Kingdom
539544,85123A,WHITE HEART,4,2011-03-04 14:00,6.76,14014,United Kingdom
538724,85123A,WHITE HEART,10,2010-12-31 14:00,6.6,14014,United Kingdom
536400,85123A,WHITE HEART,49,2011-01-11 15:00,4.97,14014,United Kingdom
537773,85123A,WHITE HEART,20,2010-12-07 13:00,4.38,14014,United Kingdom
539462,47566,PARTY BUNTING,22,2011-02-24 16:00,6.73,14015,United Kingdom
541180,21212,PACK BALLOONS,15,2011-01-11 15:00,5.28,14015,United Kingdom
540048,85123A,WHITE HEART,26,2011-02-06 09:00,2.79,14015,United Kingdom
539405,47566,PARTY BUNTING,10,2010-12-19 11:00,6.67,14015,United Kingdom
541133,47566,PARTY BUNTING,5,2011-03-09 09:00,2.18,14015,United Kingdom
538831,47566,PARTY BUNTING,21,2011-01-17 12:00,1.67,14015,United Kingdom
537134,47566,PARTY BUNTING,32,2011-02-11 16:00,5.47,14015,United Kingdom
540373,22633,HAND WARMER,7,2011-02-05 13:00,5.87,14015,United Kingdom
537606,85123A,WHITE HEART,11,2011-01-29 10:00,7.94,14015,United Kingdom
541204,84029E,WOOLLY HOTTIE,42,2011-03-19 11:00,7.34,14015,United Kingdom
538279,21730,GLASS STAR,33,2011-02-11 15:00,5.17,14015,United Kingdom
540078,84029E,WOOLLY HOTTIE,41,2010-12-13 08:00,5.32,14015,United Kingdom
538100,21730,GLASS STAR,44,2010-12-21 15:00,2.64,14015,United Kingdom
536706,71053,METAL LANTERN,3,2011-01-27 10:00,4.73,14015,United Kingdom
537597,84029E,WOOLLY HOTTIE,2,2010-12-02 13:00,7.96,14015,United Kingdom
C537026,71053,METAL LANTERN,-27,2010-12-08 08:00,4.26,14015,United Kingdom
C539739,22491,PINK DOUGHNUT,-9,2010-12-31 08:00,2.23,14015,United Kingdom
C536997,21212,PACK BALLOONS,-20,2010-12-30 08:00,3.87,14015,United Kingdom
538044,85123A,WHITE HEART,16,2011-02-22 10:00,5.65,14016,United Kingdom
540308,47566,PARTY BUNTING,28,2011-03-28 12:00,7.82,14016,United Kingdom
540402,22086,PAPER CHAIN,44,2010-12-30 12:00,2.71,14016,United Kingdom
537377,84029E,WOOLLY HOTTIE,18,2011-01-01 08:00,6.52,14016,United Kingdom
537966,84029E,WOOLLY HOTTIE,34,2011-01-05 08:00,1.44,14016,United Kingdom
541295,21212,PACK BALLOONS,21,2011-02-11 08:00,3.42,14016,United Kingdom
536626,22960,JAM SET,23,2011-02-20 14:00,7.6,14016,United Kingdom
536608,22633,HAND WARMER,22,2011-02-24 12:00,4.48,14016,United Kingdom
536958,22491,PINK DOUGHNUT,12,2011-01-11 13:00,7.51,14016,United Kingdom
539503,22633,HAND WARMER,30,2010-12-30 13:00,7.15,14016,United Kingdom
540590,47566,PARTY BUNTING,14,2010-12-21 10:00,1.57,14016,United Kingdom
538350,22633,HAND WARMER,18,2011-02-20 16:00,7.7,14016,United Kingdom
537498,21212,PACK BALLOONS,33,2010-12-14 08:00,7.46,14016,United Kingdom
538325,84029E,WOOLLY HOTTIE,46,2010-12-03 10:00,2.22,14016,United Kingdom
539329,84029E,WOOLLY HOTTIE,25,2011-03-08 15:00,5.66,14016,United Kingdom
539401,71053,METAL LANTERN,4,2011-02-06 11:00,1.95,14016,United Kingdom
538318,84029E,WOOLLY HOTTIE,32,2010-12-02 14:00,2.51,14016,United Kingdom
538315,22491,PINK DOUGHNUT,25,2010-12-11 09:00,1.41,14016,United Kingdom
537544,21212,PACK BALLOONS,23,2011-03-09 12:00,2.67,14017,United Kingdom
538003,22633,HAND WARMER,7,2011-03-07 11:00,5.85,14017,United Kingdom
536784,22086,PAPER CHAIN,17,2011-01-21 11:00,2.63,14017,United Kingdom
537132,84029E,WOOLLY HOTTIE,39,2011-03-11 11:00,6.07,14017,United Kingdom
538129,22633,HAND WARMER,7,2011-02-24 14:00,4.68,14017,United Kingdom
538658,84029E,WOOLLY HOTTIE,5,2010-12-02 12:00,1.08,14017,United Kingdom
537265,84029E,WOOLLY HOTTIE,15,2011-02-25 15:00,5.08,14017,United Kingdom
538750,85123A,WHITE HEART,13,2011-03-24 12:00,1.08,14017,United Kingdom
540957,21730,GLASS STAR,45,2011-02-19 10:00,1.3,14017,United Kingdom
541084,21730,GLASS STAR,26,2011-01-03 11:00,1.89,14017,United Kingdom
539858,71053,METAL LANTERN,40,2011-03-03 11:00,6.67,14017,United Kingdom
536381,22491,PINK DOUGHNUT,21,2011-03-23 16:00,7.69,14017,United Kingdom
536606,22086,PAPER CHAIN,9,2010-12-02 08:00,7.6,14017,United Kingdom
539214,22491,PINK DOUGHNUT,40,2011-02-13 14:00,4.23,14017,United Kingdom
540291,22086,PAPER CHAIN,22,2011-02-17 08:00,5.46,14017,United Kingdom
538513,22086,PAPER CHAIN,45,2011-01-01 08:00,2.05,14017,United Kingdom
539871,22086,PAPER CHAIN,13,2011-02-25 08:00,1.27,14017,United Kingdom
540692,22633,HAND WARMER,24,2010-12-20 12:00,1.25,14018,United Kingdom
540859,22491,PINK DOUGHNUT,31,2010-12-11 11:00,3.08,14018,United Kingdom
537137,22633,HAND WARMER,7,2011-01-20 12:00,6.49,14018,United Kingdom
540059,84029E,WOOLLY HOTTIE,32,2010-12-10 13:00,1.48,14018,United Kingdom
538741,85123A,WHITE HEART,31,2011-03-14 16:00,6.48,14018,United Kingdom
537978,71053,METAL LANTERN,15,2011-01-18 11:00,2.44,14018,United Kingdom
538561,21212,PACK BALLOONS,41,2011-03-29 09:00,7.72,14018,United Kingdom
537145,22960,JAM SET,12,2010-12-02 13:00,4.32,14018,United Kingdom
536887,21730,GLASS STAR,32,2011-01-01 09:00,6.24,14018,United Kingdom
540405,22491,PINK DOUGHNUT,15,2010-12-18 14:00,1.78,14018,United Kingdom
539202,21212,PACK BALLOONS,40,2011-02-27 09:00,4.02,14018,United Kingdom
537050,22960,JAM SET,30,2011-01-13 10:00,7.5,14018,United Kingdom
536403,85123A,WHITE HEART,21,2011-01-01 14:00,3.0,14018,United Kingdom
539833,85123A,WHITE HEART,12,2010-12-18 12:00,7.43,14018,United Kingdom
541123,21730,GLASS STAR,8,2011-03-20 14:00,6.24,14018,United Kingdom
541230,84029E,WOOLLY HOTTIE,22,2010-12-22 09:00,7.89,14018,United Kingdom
540548,21730,GLASS STAR,15,2011-01-19 10:00,1.64,14018,United Kingdom
536879,84029E,WOOLLY HOTTIE,43,2011-03-07 15:00,6.31,14018,United Kingdom
537669,84029E,WOOLLY HOTTIE,19,2010-12-30 14:00,2.06,14018,United Kingdom
537649,21730,GLASS STAR,47,2011-01-27 15:00,2.13,14018,United Kingdom
539927,22633,HAND WARMER,1,2011-03-09 09:00,2.95,14018,United Kingdom
537287,21212,PACK BALLOONS,10,2011-01-15 14:00,6.2,14018,United Kingdom
539344,71053,METAL LANTERN,41,2010-12-09 11:00,3.63,14018,United Kingdom
537402,84029E,WOOLLY HOTTIE,42,2011-01-23 08:00,6.33,14018,United Kingdom
540260,21212,PACK BALLOONS,34,2010-12-20 10:00,6.31,14018,United Kingdom
537408,22633,HAND WARMER,37,2011-03-21 11:00,1.87,14018,United Kingdom
541282,22086,PAPER CHAIN,35,2011-03-12 12:00,1.96,14019,United Kingdom
540648,22086,PAPER CHAIN,39,2011-01-07 11:00,1.02,14019,United Kingdom
538928,21212,PACK BALLOONS,45,2011-03-29 14:00,1.65,14019,United Kingdom
539312,22633,HAND WARMER,24,2011-01-27 14:00,1.73,14019,United Kingdom
539624,22086,PAPER CHAIN,24,2011-02-20 10:00,5.74,14019,United Kingdom
537028,22633,HAND WARMER,49,2011-02-21 13:00,5.46,14019,United Kingdom
536796,22491,PINK DOUGHNUT,38,2011-03-10 10:00,2.47,14019,United Kingdom
537534,22960,JAM SET,30,2011-01-24 08:00,3.3,14019,United Kingdom
537384,22960,JAM SET,49,2011-01-16 16:00,5.19,14019,United Kingdom
537024,84029E,WOOLLY HOTTIE,45,2011-02-08 11:00,2.21,14019,United Kingdom
541062,84029E,WOOLLY HOTTIE,47,2011-02-13 14:00,6.88,14019,United Kingdom
538250,21730,GLASS STAR,10,2011-02-15 08:00,3.34,14019,United Kingdom
541041,85123A,WHITE HEART,45,2010-12-19 10:00,6.48,14020,United Kingdom
538768,21730,GLASS STAR,20,2011-02-12 12:00,6.62,14020,United Kingdom
539343,84029E,WOOLLY HOTTIE,26,2011-03-13 14:00,1.56,14020,United Kingdom
537050,85123A,WHITE HEART,24,2011-02-08 16:00,6.11,14020,United Kingdom
537796,21212,PACK BALLOONS,31,2011-02-27 11:00,7.46,14020,United Kingdom
538339,22491,PINK DOUGHNUT,30,2010-12-07 10:00,1.25,14020,United Kingdom
536569,22086,PAPER CHAIN,10,2011-01-23 16:00,2.9,14020,United Kingdom
539008,84029E,WOOLLY HOTTIE,44,2011-03-10 15:00,2.09,14020,United Kingdom
C539506,22491,PINK DOUGHNUT,-25,2011-01-02 08:00,4.73,14020,United Kingdom
C540091,71053,METAL LANTERN,-36,2010-12-20 08:00,5.65,14020,United Kingdom
541356,85123A,WHITE HEART,21,2011-03-18 15:00,1.37,14021,United Kingdom
540017,85123A,WHITE HEART,14,2011-01-27 12:00,6.12,14021,United Kingdom
538717,85123A,WHITE HEART,3,2011-01-06 15:00,6.08,14021,United Kingdom
536789,85123A,WHITE HEART,19,2011-02-23 16:00,3.16,14021,United Kingdom
536962,85123A,WHITE HEART,33,2011-02-06 16:00,2.06,14021,United Kingdom
538455,85123A,WHITE HEART,33,2011-01-30 09:00,4.66,14021,United Kingdom
537998,85123A,WHITE HEART,41,2011-01-18 08:00,6.54,14021,United Kingdom
541313,85123A,WHITE HEART,6,2011-03-08 08:00,2.58,14021,United Kingdom
539502,85123A,WHITE HEART,5,2011-03-22 16:00,7.62,14021,United Kingdom
541048,71053,METAL LANTERN,16,2011-01-08 13:00,3.88,14022,United Kingdom
538092,22086,PAPER CHAIN,47,2011-01-29 10:00,4.59,14022,United Kingdom
540992,22633,HAND WARMER,49,2010-12-07 12:00,2.41,14022,United Kingdom
539156,22491,PINK DOUGHNUT,4,2011-02-24 15:00,6.3,14022,United Kingdom
538470,21730,GLASS STAR,15,2011-03-02 16:00,7.16,14022,United Kingdom
540335,22491,PINK DOUGHNUT,49,2010-12-25 15:00,1.19,14022,United Kingdom
541234,22086,PAPER CHAIN,44,2011-03-26 10:00,4.77,14022,United Kingdom
540767,47566,PARTY BUNTING,23,2011-01-19 10:00,6.75,14022,United Kingdom
538576,22086,PAPER CHAIN,12,2010-12-24 16:00,4.66,14022,United Kingdom
540928,21730,GLASS STAR,21,2010-12-09 15:00,3.19,14022,United Kingdom
539289,84029E,WOOLLY HOTTIE,12,2011-02-18 10:00,2.16,14022,United Kingdom
539341,22633,HAND WARMER,27,2011-01-09 13:00,2.94,14022,United Kingdom
538672,85123A,WHITE HEART,8,2011-01-17 12:00,7.26,14023,United Kingdom
540323,84029E,WOOLLY HOTTIE,46,2011-01-01 16:00,1.58,14023,United Kingdom
537648,85123A,WHITE HEART,45,2010-12-21 09:00,7.89,14023,United Kingdom
537925,84029E,WOOLLY HOTTIE,31,2010-12-27 12:00,5.59,14023,United Kingdom
539434,22633,HAND WARMER,33,2010-12-20 09:00,1.21,14023,United Kingdom
537760,21730,GLASS STAR,35,2011-03-03 16:00,2.31,14023,United Kingdom
539355,84029E,WOOLLY HOTTIE,6,2011-01-13 16:00,5.97,14023,United Kingdom
536952,21212,PACK BALLOONS,21,2011-02-24 10:00,2.78,14023,United Kingdom
537345,22491,PINK DOUGHNUT,48,2011-03-30 08:00,5.98,14023,United Kingdom
537463,22633,HAND WARMER,34,2011-01-16 09:00,3.44,14023,United Kingdom
538039,21212,PACK BALLOONS,23,2010-12-22 08:00,5.35,14023,United Kingdom
537454,22633,HAND WARMER,33,2010-12-16 09:00,1.88,14023,United Kingdom
538866,22633,HAND WARMER,40,2011-01-16 14:00,1.03,14023,United Kingdom
537219,21212,PACK BALLOONS,20,2011-02-10 14:00,2.59,14023,United Kingdom
540993,22633,HAND WARMER,4,2011-01-16 13:00,7.06,14023,United Kingdom
541011,22633,HAND WARMER,46,2011-03-10 08:00,6.31,14023,United Kingdom
537503,21212,PACK BALLOONS,35,2011-02-17 09:00,1.41,14023,United Kingdom
538962,85123A,WHITE HEART,6,2010-12-23 09:00,5.7,14023,United Kingdom
538269,22960,JAM SET,8,2010-12-19 11:00,1.9,14023,United Kingdom
538115,21212,PACK BALLOONS,40,2010-12-26 13:00,6.18,14023,United Kingdom
539311,84029E,WOOLLY HOTTIE,48,2011-03-20 10:00,5.95,14023,United Kingdom
540154,22491,PINK DOUGHNUT,19,2011-02-22 14:00,6.63,14023,United Kingdom
537298,21212,PACK BALLOONS,19,2010-12-14 15:00,7.11,14023,United Kingdom
538732,21730,GLASS STAR,36,2010-12-30 16:00,1.68,14023,United Kingdom
539413,85123A,WHITE HEART,25,2011-01-22 10:00,6.77,14023,United Kingdom
540373,21212,PACK BALLOONS,4,2011-03-02 15:00,1.45,14023,United Kingdom
537143,22086,PAPER CHAIN,16,2011-03-23 10:00,2.68,14023,United Kingdom
540305,71053,METAL LANTERN,21,2011-02-07 11:00,4.65,14023,United Kingdom
537423,22633,HAND WARMER,44,2011-02-11 16:00,1.8,14023,United Kingdom
536707,85123A,WHITE HEART,34,2011-02-03 15:00,7.15,14023,United Kingdom
541119,84029E,WOOLLY HOTTIE,12,2010-12-15 16:00,4.25,14024,United Kingdom
537938,22491,PINK DOUGHNUT,29,2010-12-21 10:00,2.19,14024,United Kingdom
538760,22960,JAM SET,29,2011-01-24 14:00,5.48,14024,United Kingdom
536558,22960,JAM SET,22,2011-02-05 13:00,6.51,14024,United Kingdom
537475,22086,PAPER CHAIN,34,2011-03-15 08:00,4.31,14024,United Kingdom
541240,84029E,WOOLLY HOTTIE,6,2011-02-20 08:00,7.24,14024,United Kingdom
540901,84029E,WOOLLY HOTTIE,26,2011-02-21 08:00,7.35,14024,United Kingdom
541161,85123A,WHITE HEART,35,2011-01-04 11:00,2.37,14024,United Kingdom
541015,84029E,WOOLLY HOTTIE,49,2011-01-31 15:00,1.05,14024,United Kingdom
538333,22960,JAM SET,33,2011-02-23 12:00,3.37,14024,United Kingdom
541277,22491,PINK DOUGHNUT,43,2011-03-15 16:00,1.31,14024,United Kingdom
536547,21212,PACK BALLOONS,17,2011-01-20 14:00,1.8,14024,United Kingdom
537721,21212,PACK BALLOONS,39,2010-12-11 10:00,4.45,14024,United Kingdom
540916,85123A,WHITE HEART,40,2011-02-14 15:00,3.95,14024,United Kingdom
540980,85123A,WHITE HEART,45,2011-03-02 12:00,6.03,14025,United Kingdom
540125,21212,PACK BALLOONS,27,2010-12-30 14:00,1.01,14025,United Kingdom
539051,22960,JAM SET,18,2011-02-06 08:00,2.8,14025,United Kingdom
540173,22960,JAM SET,18,2011-03-21 15:00,1.65,14025,United Kingdom
536566,22491,PINK DOUGHNUT,15,2010-12-02 16:00,6.25,14025,United Kingdom
541023,71053,METAL LANTERN,11,2010-12-14 09:00,5.19,14025,United Kingdom
539520,84029E,WOOLLY HOTTIE,9,2010-12-28 10:00,5.29,14025,United Kingdom
536751,84029E,WOOLLY HOTTIE,27,2011-03-03 13:00,6.19,14025,United Kingdom
538647,22086,PAPER CHAIN,2,2010-12-12 10:00,1.08,14025,United Kingdom
541034,85123A,WHITE HEART,45,2011-03-11 12:00,3.8,14025,United Kingdom
538184,85123A,WHITE HEART,31,2010-12-24 16:00,4.27,14025,United Kingdom
538485,21730,GLASS STAR,43,2011-03-09 14:00,4.01,14025,United Kingdom
538188,21730,GLASS STAR,38,2011-01-29 09:00,6.52,14025,United Kingdom
539499,22633,HAND WARMER,3,2011-02-17 16:00,7.0,14025,United Kingdom
C539345,22491,PINK DOUGHNUT,-37,2011-01-03 08:00,4.68,14025,United Kingdom
C539629,47566,PARTY BUNTING,-8,2011-02-03 08:00,1.31,14025,United Kingdom
C537278,22960,JAM SET,-23,2011-01-29 08:00,1.18,14025,United Kingdom
539293,22633,HAND WARMER,43,2011-03-01 08:00,3.7,14026,United Kingdom
537828,84029E,WOOLLY HOTTIE,5,2011-01-17 11:00,4.72,14026,United Kingdom
537764,84029E,WOOLLY HOTTIE,1,2011-03-23 09:00,1.74,14026,United Kingdom
540823,22086,PAPER CHAIN,3,2010-12-04 13:00,7.75,14026,United Kingdom
541002,22491,PINK DOUGHNUT,6,2010-12-15 12:00,6.29,14026,United Kingdom
539523,22491,PINK DOUGHNUT,37,2011-01-06 12:00,6.85,14026,United Kingdom
537161,84029E,WOOLLY HOTTIE,4,2011-02-11 08:00,7.96,14026,United Kingdom
540528,22960,JAM SET,17,2011-03-22 13:00,3.7,14026,United Kingdom
536729,21730,GLASS STAR,37,2010-12-13 09:00,4.35,14026,United Kingdom
537804,84029E,WOOLLY HOTTIE,23,2011-01-11 09:00,4.08,14026,United Kingdom
536664,22633,HAND WARMER,49,2011-03-18 12:00,4.55,14026,United Kingdom
537499,47566,PARTY BUNTING,4,2011-03-02 15:00,3.43,14026,United Kingdom
540200,71053,METAL LANTERN,11,2010-12-17 10:00,2.45,14026,United Kingdom
540625,71053,METAL LANTERN,40,2010-12-24 10:00,3.28,14026,United Kingdom
539025,47566,PARTY BUNTING,21,2010-12-05 08:00,2.04,14026,United Kingdom
536631,22960,JAM SET,19,2011-03-01 12:00,1.93,14026,United Kingdom
540194,84029E,WOOLLY HOTTIE,45,2011-03-28 12:00,4.21,14026,United Kingdom
538325,47566,PARTY BUNTING,28,2011-01-25 11:00,1.4,14026,United Kingdom
541126,22491,PINK DOUGHNUT,12,2011-03-25 10:00,7.79,14026,United Kingdom
537975,22960,JAM SET,32,2011-01-24 11:00,4.44,14026,United Kingdom
540190,85123A,WHITE HEART,24,2010-12-27 16:00,4.09,14026,United Kingdom
540187,85123A,WHITE HEART,14,2011-03-02 10:00,4.19,14026,United Kingdom
538228,22960,JAM SET,7,2011-01-17 16:00,7.69,14026,United Kingdom
540300,22960,JAM SET,45,2011-03-23 08:00,4.07,14026,United Kingdom
537307,22086,PAPER CHAIN,19,2011-02-05 12:00,3.18,14026,United Kingdom
541143,47566,PARTY BUNTING,16,2010-12-22 13:00,6.34,14026,United Kingdom
540117,22633,HAND WARMER,10,2010-12-21 09:00,1.94,14026,United Kingdom
540479,22086,PAPER CHAIN,35,2011-01-26 10:00,2.47,14026,United Kingdom
536906,71053,METAL LANTERN,8,2011-03-14 14:00,7.96,14026,United Kingdom
539323,47566,PARTY BUNTING,3,2010-12-25 12:00,6.17,14026,United Kingdom
540112,22086,PAPER CHAIN,8,2011-02-11 08:00,6.38,14027,United Kingdom
541262,22633,HAND WARMER,2,2010-12-23 16:00,1.73,14027,United Kingdom
540020,22960,JAM SET,30,2011-02-13 10:00,1.17,14027,United Kingdom
538457,22633,HAND WARMER,14,2011-01-14 09:00,6.66,14027,United Kingdom
538787,22633,HAND WARMER,38,2011-01-09 08:00,3.1,14027,United Kingdom
540910,71053,METAL LANTERN,42,2011-03-12 09:00,2.7,14027,United Kingdom
538707,22491,PINK DOUGHNUT,13,2010-12-31 09:00,5.67,14027,United Kingdom
537415,22633,HAND WARMER,8,2011-03-30 14:00,3.05,14027,United Kingdom
536801,84029E,WOOLLY HOTTIE,29,2011-01-08 08:00,5.08,14027,United Kingdom
538749,21730,GLASS STAR,19,2011-01-26 16:00,3.5,14027,United Kingdom
537954,47566,PARTY BUNTING,23,2011-02-12 11:00,7.07,14027,United Kingdom
537376,22960,JAM SET,20,2010-12-14 09:00,5.78,14027,United Kingdom
537593,21730,GLASS STAR,24,2010-12-30 11:00,3.03,14027,United Kingdom
541310,47566,PARTY BUNTING,8,2011-03-29 09:00,2.9,14027,United Kingdom
537629,22086,PAPER CHAIN,34,2011-03-15 08:00,6.05,14027,United Kingdom
538706,22491,PINK DOUGHNUT,29,2011-03-06 13:00,1.33,14027,United Kingdom
538802,85123A,WHITE HEART,23,2010-12-08 16:00,5.08,14027,United Kingdom
538989,21730,GLASS STAR,44,2010-12-29 16:00,6.19,14027,United Kingdom
537183,22633,HAND WARMER,9,2011-01-13 11:00,6.9,14027,United Kingdom
539857,22633,HAND WARMER,49,2011-01-25 10:00,3.64,14027,United Kingdom
540483,85123A,WHITE HEART,23,2011-01-02 16:00,4.46,14027,United Kingdom
539972,21730,GLASS STAR,21,2011-03-11 08:00,7.13,14027,United Kingdom
540993,85123A,WHITE HEART,4,2011-03-04 16:00,5.92,14027,United Kingdom
537489,22960,JAM SET,19,2011-01-06 08:00,5.44,14027,United Kingdom
