Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
540943,71053,METAL LANTERN,11,2011-03-25 09:00,3.94,14043,United Kingdom
541287,21730,GLASS STAR,26,2011-01-26 11:00,7.63,14043,United Kingdom
541352,22086,PAPER CHAIN,7,2011-03-29 15:00,1.92,14043,United Kingdom
536454,85123A,WHITE HEART,17,2011-02-23 15:00,2.58,14043,United Kingdom
537290,22960,JAM SET,28,2011-01-16 12:00,1.35,14043,United Kingdom
539560,47566,PARTY BUNTING,16,2011-02-09 11:00,3.32,14043,United Kingdom
540921,21730,GLASS STAR,29,2011-03-10 11:00,3.34,14043,United Kingdom
536649,22491,PINK DOUGHNUT,21,2010-12-27 14:00,6.64,14043,United Kingdom
539330,22960,JAM SET,25,2011-01-05 09:00,2.88,14043,United Kingdom
540931,71053,METAL LANTERN,5,2010-12-30 10:00,6.79,14043,United Kingdom
538946,71053,METAL LANTERN,13,2011-03-28 11:00,2.73,14043,United Kingdom
539771,22960,JAM SET,47,2011-03-13 10:00,3.08,14043,United Kingdom
538238,21212,PACK BALLOONS,20,2010-12-04 09:00,5.71,14043,United Kingdom
536642,21730,GLASS STAR,20,2011-02-13 12:00,5.59,14043,United Kingdom
541078,22491,PINK DOUGHNUT,4,2011-01-03 16:00,2.89,14043,United Kingdom
538853,47566,PARTY BUNTING,4,2011-03-04 10:00,7.84,14043,United Kingdom
540647,21730,GLASS STAR,31,2011-01-22 09:00,3.03,14043,United Kingdom
536508,22960,JAM SET,10,2011-01-29 15:00,3.99,14043,United Kingdom
536705,47566,PARTY BUNTING,31,2010-12-01 14:00,5.82,14043,United Kingdom
540407,22960,JAM SET,7,2011-01-19 08:00,1.11,14043,United Kingdom
537496,85123A,WHITE HEART,47,2011-03-16 14:00,2.47,14043,United Kingdom
536376,22633,HAND WARMER,26,2011-01-19 10:00,3.01,14043,United Kingdom
541116,22633,HAND WARMER,42,2011-01-23 09:00,7.23,14043,United Kingdom
541238,84029E,WOOLLY HOTTIE,30,2010-12-28 16:00,3.65,14044,United Kingdom
537762,22491,PINK DOUGHNUT,40,2011-03-30 16:00,3.27,14044,United Kingdom
536549,22491,PINK DOUGHNUT,47,2011-02-18 13:00,1.42,14044,United Kingdom
540037,22960,JAM SET,43,2011-02-18 09:00,1.79,14044,United Kingdom
540174,22086,PAPER CHAIN,9,2011-02-11 16:00,4.26,14045,United Kingdom
539844,22960,JAM SET,39,2011-02-03 10:00,5.42,14045,United Kingdom
536891,84029E,WOOLLY HOTTIE,27,2011-01-26 09:00,5.43,14045,United Kingdom
539329,21730,GLASS STAR,28,2011-03-13 15:00,2.16,14045,United Kingdom
C538726,21730,GLASS STAR,-22,2011-01-03 08:00,1.89,14045,United Kingdom
C539051,84029E,WOOLLY HOTTIE,-10,2011-01-05 08:00,6.0,14045,United Kingdom
540608,22960,JAM SET,25,2011-01-14 11:00,3.16,14046,United Kingdom
539073,71053,METAL LANTERN,38,2011-03-06 12:00,3.07,14046,United Kingdom
538808,22086,PAPER CHAIN,14,2011-02-16 13:00,4.1,14046,United Kingdom
539994,85123A,WHITE HEART,45,2011-01-30 14:00,6.86,14046,United Kingdom
538521,85123A,WHITE HEART,41,2011-01-13 09:00,4.22,14046,United Kingdom
537633,22960,JAM SET,23,2011-02-16 08:00,6.1,14046,United Kingdom
538602,22633,HAND WARMER,17,2011-03-20 13:00,4.88,14046,United Kingdom
536690,47566,PARTY BUNTING,32,2011-02-22 10:00,6.96,14046,United Kingdom
540968,21212,PACK BALLOONS,31,2011-01-14 12:00,3.66,14046,United Kingdom
541068,21212,PACK BALLOONS,8,2011-02-22 14:00,1.66,14046,United Kingdom
538940,47566,PARTY BUNTING,47,2011-02-13 13:00,7.84,14046,United Kingdom
536493,22633,HAND WARMER,20,2011-02-03 12:00,5.08,14046,United Kingdom
538441,85123A,WHITE HEART,2,2011-02-08 15:00,5.71,14046,United Kingdom
538009,22633,HAND WARMER,33,2011-01-04 12:00,5.43,14046,United Kingdom
536535,22960,JAM SET,9,2011-03-25 13:00,6.63,14046,United Kingdom
540290,21212,PACK BALLOONS,22,2011-03-21 12:00,3.15,14046,United Kingdom
537414,22633,HAND WARMER,8,2011-01-11 10:00,1.88,14046,United Kingdom
540671,47566,PARTY BUNTING,43,2010-12-09 11:00,2.94,14046,United Kingdom
539022,47566,PARTY BUNTING,14,2011-01-11 13:00,1.34,14047,United Kingdom
537608,22633,HAND WARMER,6,2011-03-12 08:00,2.77,14047,United Kingdom
540322,85123A,WHITE HEART,35,2011-01-28 11:00,6.67,14047,United Kingdom
538309,22086,PAPER CHAIN,7,2011-01-30 11:00,5.49,14047,United Kingdom
538017,22491,PINK DOUGHNUT,38,2011-01-12 10:00,4.9,14047,United Kingdom
537657,21730,GLASS STAR,46,2011-02-18 16:00,6.13,14047,United Kingdom
536730,21212,PACK BALLOONS,4,2011-01-18 14:00,3.77,14047,United Kingdom
538841,22491,PINK DOUGHNUT,11,2011-03-15 14:00,3.59,14047,United Kingdom
537442,47566,PARTY BUNTING,28,2011-01-26 16:00,5.06,14047,United Kingdom
537162,22633,HAND WARMER,33,2011-02-16 10:00,4.54,14047,United Kingdom
539529,85123A,WHITE HEART,3,2010-12-30 11:00,4.16,14047,United Kingdom
536608,22086,PAPER CHAIN,25,2011-03-16 12:00,3.9,14047,United Kingdom
538237,22491,PINK DOUGHNUT,38,2011-02-27 14:00,4.19,14047,United Kingdom
536755,71053,METAL LANTERN,49,2010-12-10 16:00,2.06,14047,United Kingdom
537904,22960,JAM SET,33,2011-01-22 09:00,1.89,14048,United Kingdom
538483,85123A,WHITE HEART,4,2011-02-28 11:00,2.46,14048,United Kingdom
540415,71053,METAL LANTERN,9,2010-12-08 15:00,1.69,14048,United Kingdom
536872,22960,JAM SET,43,2011-02-16 16:00,4.96,14048,United Kingdom
540881,22633,HAND WARMER,47,2010-12-31 11:00,7.09,14048,United Kingdom
540080,85123A,WHITE HEART,39,2011-02-28 14:00,7.58,14048,United Kingdom
537057,84029E,WOOLLY HOTTIE,11,2010-12-12 11:00,6.54,14048,United Kingdom
540185,47566,PARTY BUNTING,1,2011-02-28 14:00,3.26,14048,United Kingdom
536383,84029E,WOOLLY HOTTIE,6,2010-12-24 13:00,5.22,14048,United Kingdom
538445,21730,GLASS STAR,18,2011-03-11 16:00,5.06,14048,United Kingdom
537269,22491,PINK DOUGHNUT,37,2011-03-04 14:00,6.5,14048,United Kingdom
537111,84029E,WOOLLY HOTTIE,21,2010-12-29 08:00,1.09,14048,United Kingdom
536536,21730,GLASS STAR,15,2011-03-13 12:00,5.27,14048,United Kingdom
538136,84029E,WOOLLY HOTTIE,18,2011-01-12 09:00,5.2,14048,United Kingdom
537255,84029E,WOOLLY HOTTIE,37,2011-03-18 11:00,7.34,14048,United Kingdom
537838,71053,METAL LANTERN,4,2011-03-03 15:00,3.47,14048,United Kingdom
537955,84029E,WOOLLY HOTTIE,42,2011-01-26 12:00,6.49,14048,United Kingdom
540893,47566,PARTY BUNTING,28,2011-01-20 14:00,3.91,14048,United Kingdom
539489,21212,PACK BALLOONS,45,2011-02-07 14:00,6.74,14048,United Kingdom
541238,22491,PINK DOUGHNUT,39,2011-02-09 10:00,3.62,14048,United Kingdom
539503,22633,HAND WARMER,6,2011-01-07 10:00,3.7,14048,United Kingdom
538079,22086,PAPER CHAIN,8,2011-02-22 11:00,6.87,14048,United Kingdom
539932,21730,GLASS STAR,3,2011-02-25 10:00,1.5,14048,United Kingdom
538002,21212,PACK BALLOONS,14,2011-02-09 14:00,7.72,14048,United Kingdom
537816,71053,METAL LANTERN,41,2011-03-23 12:00,7.32,14048,United Kingdom
539364,85123A,WHITE HEART,10,2011-03-20 15:00,7.62,14048,United Kingdom
538088,85123A,WHITE HEART,25,2011-02-27 08:00,7.56,14048,United Kingdom
539301,22491,PINK DOUGHNUT,46,2011-01-10 11:00,4.63,14048,United Kingdom
539626,47566,PARTY BUNTING,43,2011-02-07 16:00,5.84,14048,United Kingdom
538591,85123A,WHITE HEART,43,2010-12-18 16:00,4.88,14049,United Kingdom
540928,85123A,WHITE HEART,27,2010-12-09 15:00,6.36,14049,United Kingdom
538396,85123A,WHITE HEART,28,2011-01-15 16:00,3.35,14049,United Kingdom
539868,85123A,WHITE HEART,3,2010-12-06 15:00,7.77,14049,United Kingdom
540608,85123A,WHITE HEART,39,2010-12-13 12:00,3.75,14049,United Kingdom
539225,85123A,WHITE HEART,18,2011-02-04 14:00,6.58,14049,United Kingdom
539547,85123A,WHITE HEART,47,2011-03-21 09:00,7.46,14049,United Kingdom
540834,85123A,WHITE HEART,11,2011-03-13 12:00,6.91,14049,United Kingdom
541023,85123A,WHITE HEART,45,2011-03-15 08:00,2.57,14049,United Kingdom
539711,85123A,WHITE HEART,43,2010-12-23 15:00,7.85,14049,United Kingdom
539327,85123A,WHITE HEART,18,2011-03-02 08:00,6.67,14049,United Kingdom
536491,85123A,WHITE HEART,28,2011-01-18 12:00,6.63,14049,United Kingdom
537384,85123A,WHITE HEART,35,2011-01-07 14:00,4.22,14049,United Kingdom
540904,85123A,WHITE HEART,22,2011-03-22 10:00,1.95,14049,United Kingdom
540451,85123A,WHITE HEART,45,2011-03-18 14:00,1.93,14049,United Kingdom
538477,21730,GLASS STAR,26,2010-12-25 16:00,7.35,14050,United Kingdom
537740,84029E,WOOLLY HOTTIE,23,2011-02-25 14:00,3.12,14050,United Kingdom
538247,71053,METAL LANTERN,23,2010-12-21 16:00,2.71,14050,United Kingdom
537046,71053,METAL LANTERN,24,2011-01-09 10:00,6.2,14050,United Kingdom
540705,47566,PARTY BUNTING,48,2010-12-06 16:00,4.95,14050,United Kingdom
540096,21212,PACK BALLOONS,31,2011-01-09 08:00,2.37,14050,United Kingdom
540518,21730,GLASS STAR,28,2011-01-10 09:00,5.2,14050,United Kingdom
537463,71053,METAL LANTERN,41,2011-01-07 13:00,4.47,14050,United Kingdom
537613,71053,METAL LANTERN,40,2011-03-27 10:00,1.9,14050,United Kingdom
537423,22086,PAPER CHAIN,19,2011-03-23 11:00,5.38,14050,United Kingdom
540805,85123A,WHITE HEART,36,2011-01-18 09:00,2.93,14050,United Kingdom
540988,71053,METAL LANTERN,29,2011-02-21 16:00,6.67,14050,United Kingdom
539342,84029E,WOOLLY HOTTIE,9,2010-12-19 08:00,5.0,14050,United Kingdom
538433,22086,PAPER CHAIN,18,2011-01-14 13:00,3.14,14050,United Kingdom
537366,22491,PINK DOUGHNUT,6,2011-01-17 14:00,5.31,14050,United Kingdom
538144,22491,PINK DOUGHNUT,30,2010-12-18 15:00,6.0,14050,United Kingdom
539033,21212,PACK BALLOONS,31,2011-02-01 15:00,1.1,14050,United Kingdom
539697,21212,PACK BALLOONS,26,2010-12-16 10:00,7.53,14050,United Kingdom
539625,22960,JAM SET,15,2010-12-02 11:00,5.64,14050,United Kingdom
537505,21212,PACK BALLOONS,8,2011-02-01 16:00,5.47,14050,United Kingdom
540836,22633,HAND WARMER,37,2010-12-13 11:00,1.97,14050,United Kingdom
536563,21730,GLASS STAR,10,2011-02-11 11:00,7.38,14050,United Kingdom
537539,71053,METAL LANTERN,23,2011-02-02 14:00,5.34,14050,United Kingdom
537152,22491,PINK DOUGHNUT,5,2011-02-27 09:00,6.36,14050,United Kingdom
C539449,47566,PARTY BUNTING,-21,2010-12-25 08:00,2.28,14050,United Kingdom
C540143,22491,PINK DOUGHNUT,-32,2011-02-08 08:00,2.45,14050,United Kingdom
C537580,22491,PINK DOUGHNUT,-39,2011-03-28 08:00,3.99,14050,United Kingdom
C537855,21730,GLASS STAR,-23,2011-01-29 08:00,3.79,14050,United Kingdom
539282,22086,PAPER CHAIN,41,2011-02-27 14:00,3.59,14051,United Kingdom
537532,22960,JAM SET,7,2011-01-18 16:00,1.18,14051,United Kingdom
537942,84029E,WOOLLY HOTTIE,40,2011-02-20 11:00,6.69,14051,United Kingdom
540357,85123A,WHITE HEART,45,2010-12-27 09:00,7.01,14051,United Kingdom
537827,84029E,WOOLLY HOTTIE,24,2010-12-06 16:00,1.68,14051,United Kingdom
539918,85123A,WHITE HEART,46,2010-12-26 10:00,5.52,14051,United Kingdom
537052,22633,HAND WARMER,11,2011-02-16 10:00,7.03,14051,United Kingdom
538176,21730,GLASS STAR,39,2011-02-10 10:00,6.26,14051,United Kingdom
537700,84029E,WOOLLY HOTTIE,7,2010-12-01 15:00,1.92,14051,United Kingdom
536980,84029E,WOOLLY HOTTIE,4,2010-12-03 13:00,5.37,14051,United Kingdom
537331,47566,PARTY BUNTING,27,2011-02-18 13:00,7.72,14051,United Kingdom
537054,47566,PARTY BUNTING,41,2011-01-11 12:00,6.74,14051,United Kingdom
539868,22960,JAM SET,37,2011-02-19 10:00,4.58,14051,United Kingdom
536480,21730,GLASS STAR,48,2011-03-26 10:00,6.81,14051,United Kingdom
541178,85123A,WHITE HEART,24,2011-02-20 09:00,1.97,14051,United Kingdom
538659,71053,METAL LANTERN,15,2010-12-27 09:00,1.5,14051,United Kingdom
537348,22086,PAPER CHAIN,15,2011-01-16 16:00,2.74,14051,United Kingdom
541213,22086,PAPER CHAIN,32,2011-03-04 11:00,5.08,14051,United Kingdom
537470,85123A,WHITE HEART,34,2011-03-18 16:00,3.58,14052,United Kingdom
541010,84029E,WOOLLY HOTTIE,7,2010-12-31 16:00,7.16,14052,United Kingdom
540004,22086,PAPER CHAIN,27,2011-02-19 12:00,2.75,14052,United Kingdom
539921,22960,JAM SET,21,2010-12-22 10:00,3.87,14052,United Kingdom
540590,71053,METAL LANTERN,49,2011-02-18 14:00,1.96,14052,United Kingdom
539005,22960,JAM SET,21,2011-03-04 13:00,5.63,14052,United Kingdom
539601,47566,PARTY BUNTING,25,2010-12-20 10:00,4.05,14052,United Kingdom
536629,22086,PAPER CHAIN,9,2011-01-26 09:00,3.93,14052,United Kingdom
537827,22960,JAM SET,22,2010-12-22 09:00,6.91,14052,United Kingdom
541355,84029E,WOOLLY HOTTIE,46,2011-02-09 08:00,7.13,14052,United Kingdom
538071,85123A,WHITE HEART,1,2010-12-04 09:00,1.83,14052,United Kingdom
540018,85123A,WHITE HEART,28,2011-01-24 11:00,2.64,14052,United Kingdom
539876,71053,METAL LANTERN,23,2011-02-26 15:00,6.25,14052,United Kingdom
540649,71053,METAL LANTERN,13,2011-01-12 14:00,6.17,14052,United Kingdom
536863,22491,PINK DOUGHNUT,17,2010-12-23 13:00,7.03,14052,United Kingdom
536510,22491,PINK DOUGHNUT,34,2011-02-05 14:00,4.23,14053,United Kingdom
540253,22491,PINK DOUGHNUT,7,2011-02-24 08:00,6.28,14053,United Kingdom
538232,22960,JAM SET,43,2011-02-28 16:00,2.87,14053,United Kingdom
541300,22491,PINK DOUGHNUT,6,2011-02-26 13:00,3.36,14053,United Kingdom
536447,85123A,WHITE HEART,49,2011-01-16 14:00,1.96,14053,United Kingdom
540919,84029E,WOOLLY HOTTIE,35,2011-03-03 13:00,3.54,14053,United Kingdom
538524,22960,JAM SET,29,2011-01-11 09:00,6.16,14053,United Kingdom
537595,71053,METAL LANTERN,17,2011-02-25 16:00,3.2,14053,United Kingdom
537870,22086,PAPER CHAIN,22,2011-03-29 10:00,6.03,14053,United Kingdom
538321,22633,HAND WARMER,1,2011-03-03 13:00,6.75,14053,United Kingdom
539260,85123A,WHITE HEART,1,2011-01-22 13:00,2.73,14053,United Kingdom
540325,85123A,WHITE HEART,36,2011-01-12 08:00,7.54,14053,United Kingdom
537369,47566,PARTY BUNTING,7,2011-02-09 09:00,2.39,14053,United Kingdom
536366,22960,JAM SET,14,2011-02-09 10:00,4.81,14053,United Kingdom
539285,22491,PINK DOUGHNUT,17,2011-02-08 13:00,4.52,14053,United Kingdom
537266,22960,JAM SET,1,2011-03-27 13:00,2.09,14053,United Kingdom
540283,85123A,WHITE HEART,23,2011-02-15 14:00,7.66,14053,United Kingdom
537068,22491,PINK DOUGHNUT,33,2011-03-19 14:00,1.3,14053,United Kingdom
541308,21212,PACK BALLOONS,5,2011-01-24 08:00,1.99,14053,United Kingdom
538491,47566,PARTY BUNTING,38,2011-02-16 10:00,3.67,14053,United Kingdom
539093,22633,HAND WARMER,23,2011-03-07 16:00,5.43,14053,United Kingdom
539479,47566,PARTY BUNTING,7,2011-01-01 09:00,7.21,14053,United Kingdom
538124,47566,PARTY BUNTING,41,2010-12-14 11:00,3.34,14053,United Kingdom
537034,84029E,WOOLLY HOTTIE,39,2011-02-28 09:00,5.33,14053,United Kingdom
538486,22960,JAM SET,21,2011-02-19 08:00,3.67,14053,United Kingdom
537084,22633,HAND WARMER,47,2011-02-02 15:00,3.1,14053,United Kingdom
540268,21212,PACK BALLOONS,32,2010-12-27 08:00,3.54,14053,United Kingdom
538425,71053,METAL LANTERN,2,2011-03-24 14:00,3.65,14053,United Kingdom
538486,21212,PACK BALLOONS,23,2011-02-01 08:00,3.89,14053,United Kingdom
540501,21212,PACK BALLOONS,37,2011-03-27 13:00,3.52,14053,United Kingdom
541188,22086,PAPER CHAIN,40,2011-03-07 08:00,2.45,14053,United Kingdom
540085,21730,GLASS STAR,2,2011-01-31 15:00,3.78,14053,United Kingdom
539366,85123A,WHITE HEART,17,2011-03-22 15:00,2.13,14054,United Kingdom
536950,21730,GLASS STAR,21,2010-12-29 15:00,4.11,14054,United Kingdom
536921,85123A,WHITE HEART,18,2011-02-22 12:00,6.1,14054,United Kingdom
541019,71053,METAL LANTERN,17,2011-01-18 11:00,3.6,14054,United Kingdom
538659,21212,PACK BALLOONS,13,2010-12-15 12:00,2.8,14054,United Kingdom
538081,22633,HAND WARMER,26,2011-02-27 08:00,7.43,14054,United Kingdom
540637,71053,METAL LANTERN,33,2010-12-17 08:00,7.37,14055,United Kingdom
540148,22086,PAPER CHAIN,3,2011-01-24 10:00,4.04,14055,United Kingdom
540868,22960,JAM SET,36,2010-12-07 11:00,7.59,14055,United Kingdom
538876,84029E,WOOLLY HOTTIE,1,2010-12-10 13:00,1.36,14055,United Kingdom
540608,22491,PINK DOUGHNUT,8,2011-03-02 13:00,6.24,14055,United Kingdom
C540998,22491,PINK DOUGHNUT,-30,2011-01-02 08:00,5.18,14055,United Kingdom
536762,85123A,WHITE HEART,3,2010-12-26 09:00,7.77,14056,United Kingdom
540026,85123A,WHITE HEART,44,2010-12-12 08:00,4.33,14056,United Kingdom
538324,85123A,WHITE HEART,24,2011-03-18 12:00,5.76,14056,United Kingdom
537664,85123A,WHITE HEART,2,2011-02-25 14:00,1.15,14056,United Kingdom
537900,85123A,WHITE HEART,46,2010-12-12 15:00,5.2,14056,United Kingdom
539992,85123A,WHITE HEART,36,2011-02-21 09:00,3.93,14056,United Kingdom
536642,85123A,WHITE HEART,46,2011-02-02 11:00,1.48,14056,United Kingdom
539487,85123A,WHITE HEART,18,2011-03-28 12:00,3.29,14056,United Kingdom
538162,85123A,WHITE HEART,40,2011-01-17 10:00,4.31,14056,United Kingdom
537180,85123A,WHITE HEART,20,2011-03-17 12:00,7.09,14056,United Kingdom
540838,85123A,WHITE HEART,7,2010-12-11 10:00,6.93,14056,United Kingdom
539707,85123A,WHITE HEART,5,2011-01-06 16:00,5.95,14056,United Kingdom
537537,85123A,WHITE HEART,3,2010-12-17 12:00,2.38,14056,United Kingdom
539305,85123A,WHITE HEART,11,2011-03-16 15:00,5.93,14056,United Kingdom
536728,85123A,WHITE HEART,35,2011-03-29 13:00,3.14,14056,United Kingdom
537327,85123A,WHITE HEART,46,2010-12-10 08:00,4.73,14056,United Kingdom
540976,85123A,WHITE HEART,31,2010-12-12 14:00,4.73,14056,United Kingdom
540674,85123A,WHITE HEART,42,2011-03-16 12:00,2.16,14056,United Kingdom
539448,85123A,WHITE HEART,4,2010-12-19 09:00,5.08,14056,United Kingdom
541097,85123A,WHITE HEART,17,2010-12-06 15:00,6.05,14056,United Kingdom
538932,85123A,WHITE HEART,11,2010-12-12 16:00,5.36,14056,United Kingdom
538624,85123A,WHITE HEART,11,2011-03-10 12:00,1.95,14056,United Kingdom
537218,22960,JAM SET,29,2010-12-14 13:00,3.7,14057,United Kingdom
540595,21730,GLASS STAR,44,2011-01-08 11:00,3.43,14057,United Kingdom
540546,21212,PACK BALLOONS,1,2011-01-07 13:00,6.07,14057,United Kingdom
537284,22491,PINK DOUGHNUT,6,2011-03-24 13:00,4.87,14057,United Kingdom
536434,22633,HAND WARMER,10,2010-12-21 15:00,5.71,14057,United Kingdom
539144,21730,GLASS STAR,39,2011-01-28 09:00,4.38,14057,United Kingdom
540230,21212,PACK BALLOONS,32,2011-01-11 16:00,6.92,14057,United Kingdom
536596,21212,PACK BALLOONS,11,2011-01-26 11:00,6.54,14057,United Kingdom
540749,47566,PARTY BUNTING,29,2011-02-09 15:00,6.03,14057,United Kingdom
536960,21730,GLASS STAR,2,2011-01-02 12:00,2.84,14057,United Kingdom
540329,22633,HAND WARMER,18,2011-02-26 15:00,3.33,14058,United Kingdom
539622,21730,GLASS STAR,10,2011-01-18 09:00,3.83,14058,United Kingdom
539478,22491,PINK DOUGHNUT,36,2010-12-13 15:00,4.62,14058,United Kingdom
539746,22633,HAND WARMER,18,2010-12-19 14:00,4.19,14058,United Kingdom
538292,85123A,WHITE HEART,12,2011-01-22 16:00,7.47,14058,United Kingdom
537727,71053,METAL LANTERN,48,2010-12-30 13:00,5.27,14058,United Kingdom
539383,22633,HAND WARMER,26,2011-01-27 09:00,4.61,14058,United Kingdom
540742,71053,METAL LANTERN,13,2011-02-14 09:00,7.02,14058,United Kingdom
536618,22491,PINK DOUGHNUT,24,2010-12-23 15:00,3.42,14058,United Kingdom
539766,21212,PACK BALLOONS,32,2010-12-13 12:00,2.12,14058,United Kingdom
537019,22960,JAM SET,13,2011-03-20 09:00,2.9,14058,United Kingdom
536619,22491,PINK DOUGHNUT,7,2011-01-01 10:00,6.32,14058,United Kingdom
540099,22960,JAM SET,21,2010-12-04 12:00,3.61,14058,United Kingdom
538324,21730,GLASS STAR,48,2011-03-23 14:00,2.77,14058,United Kingdom
541334,47566,PARTY BUNTING,16,2011-02-06 15:00,3.39,14058,United Kingdom
538120,21212,PACK BALLOONS,44,2011-03-11 08:00,4.12,14058,United Kingdom
540744,21212,PACK BALLOONS,12,2011-03-26 13:00,3.82,14058,United Kingdom
538233,22086,PAPER CHAIN,35,2011-03-20 09:00,1.94,14058,United Kingdom
539248,47566,PARTY BUNTING,42,2011-01-27 13:00,4.42,14058,United Kingdom
539537,21730,GLASS STAR,33,2011-03-15 15:00,2.51,14058,United Kingdom
538811,22633,HAND WARMER,10,2010-12-15 13:00,1.23,14058,United Kingdom
538416,21730,GLASS STAR,29,2011-01-20 13:00,3.71,14058,United Kingdom
539384,71053,METAL LANTERN,16,2010-12-25 14:00,6.02,14058,United Kingdom
541118,71053,METAL LANTERN,36,2010-12-09 12:00,5.4,14058,United Kingdom
540889,22633,HAND WARMER,34,2010-12-04 16:00,6.29,14058,United Kingdom
539505,71053,METAL LANTERN,15,2011-02-18 11:00,3.04,14058,United Kingdom
538780,71053,METAL LANTERN,42,2011-03-06 08:00,3.59,14058,United Kingdom
541021,22086,PAPER CHAIN,35,2011-03-28 14:00,5.04,14058,United Kingdom
537200,84029E,WOOLLY HOTTIE,23,2011-01-18 16:00,3.94,14058,United Kingdom
536611,47566,PARTY BUNTING,23,2011-02-26 15:00,1.05,14058,United Kingdom
540164,22086,PAPER CHAIN,48,2011-03-08 14:00,3.95,14058,United Kingdom
540938,85123A,WHITE HEART,26,2011-03-21 11:00,5.07,14058,United Kingdom
539429,22960,JAM SET,3,2011-02-24 09:00,5.88,14058,United Kingdom
540299,71053,METAL LANTERN,49,2011-02-23 15:00,1.78,14058,United Kingdom
536529,22491,PINK DOUGHNUT,23,2011-02-22 14:00,2.11,14058,United Kingdom
536778,21730,GLASS STAR,15,2011-01-06 10:00,4.52,14058,United Kingdom
536383,71053,METAL LANTERN,14,2011-03-10 11:00,1.9,14058,United Kingdom
540515,21212,PACK BALLOONS,44,2011-01-03 09:00,1.53,14059,United Kingdom
536817,22491,PINK DOUGHNUT,32,2011-02-15 14:00,4.4,14059,United Kingdom
537581,22491,PINK DOUGHNUT,10,2011-03-01 10:00,2.78,14059,United Kingdom
540509,85123A,WHITE HEART,39,2010-12-30 12:00,5.45,14059,United Kingdom
539881,21212,PACK BALLOONS,17,2011-01-26 11:00,6.42,14059,United Kingdom
536810,22086,PAPER CHAIN,38,2010-12-19 11:00,4.2,14059,United Kingdom
538213,85123A,WHITE HEART,36,2010-12-10 13:00,4.34,14059,United Kingdom
539674,85123A,WHITE HEART,7,2010-12-21 15:00,3.35,14059,United Kingdom
538177,47566,PARTY BUNTING,20,2010-12-25 12:00,4.83,14059,United Kingdom
